t_s,copter_n,copter_e,copter_d,rover_n,rover_e,rover_d,oracle_cx,oracle_cy,oracle_w,oracle_h,det_bbox_cx,det_bbox_cy,det_new,track_cx,track_cy,track_w,track_h,track_id,pix_err_vs_oracle,vx_cmd,vy_cmd,yaw_rate_cmd,loop_dt_ms
5.908,9.71,-9.19,-9.54,11.69,-9.19,0.00,333.8,125.8,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
5.958,9.71,-9.19,-9.54,11.71,-9.19,0.00,333.9,125.1,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.008,9.71,-9.19,-9.54,11.72,-9.19,0.00,333.9,124.4,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.058,9.71,-9.19,-9.54,11.73,-9.19,0.00,334.0,123.6,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.108,9.71,-9.19,-9.54,11.74,-9.19,0.00,334.1,122.9,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.158,9.71,-9.19,-9.54,11.76,-9.19,0.00,334.2,122.2,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.208,9.71,-9.19,-9.54,11.77,-9.19,0.00,334.3,121.5,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.258,9.71,-9.19,-9.54,11.78,-9.19,0.00,334.4,120.8,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.309,9.71,-9.19,-9.54,11.79,-9.19,0.00,334.5,120.1,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.359,9.71,-9.19,-9.54,11.81,-9.19,0.00,334.5,119.3,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.409,9.71,-9.19,-9.54,11.82,-9.19,0.00,334.6,118.6,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.459,9.71,-9.19,-9.54,11.83,-9.19,0.00,334.7,117.9,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.509,9.71,-9.19,-9.54,11.84,-9.19,0.00,334.8,117.2,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.559,9.71,-9.19,-9.54,11.86,-9.19,0.00,334.9,116.5,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.609,9.71,-9.19,-9.54,11.87,-9.19,0.00,335.0,116.0,116.2,231.9,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.659,9.71,-9.19,-9.54,11.88,-9.19,0.00,335.1,115.6,116.2,231.2,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.709,9.72,-9.19,-9.54,11.89,-9.19,0.00,335.1,115.3,116.2,230.5,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.759,9.72,-9.19,-9.54,11.91,-9.19,0.00,335.2,114.9,116.2,229.8,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.809,9.72,-9.19,-9.54,11.92,-9.19,0.00,335.3,114.5,116.2,229.1,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.859,9.72,-9.19,-9.54,11.93,-9.19,0.00,335.4,114.2,116.2,228.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.909,9.72,-9.19,-9.54,11.94,-9.19,0.00,335.5,113.8,116.2,227.6,,,0,,,,,,,0.000,0.000,0.0000,50.1
6.959,9.72,-9.19,-9.54,11.96,-9.19,0.00,335.6,113.5,116.2,226.9,,,0,,,,,,,0.000,0.000,0.0000,50.0
7.009,9.72,-9.19,-9.54,11.97,-9.19,0.00,335.6,113.1,116.2,226.2,,,0,,,,,,,0.000,0.000,0.0000,50.1
7.059,9.72,-9.19,-9.54,11.98,-9.19,0.00,335.7,112.7,116.2,225.5,,,0,,,,,,,0.000,0.000,0.0000,50.1
7.109,9.72,-9.19,-9.54,11.99,-9.19,0.00,335.8,112.4,116.2,224.8,,,0,,,,,,,0.000,0.000,0.0000,50.1
7.159,9.72,-9.19,-9.54,12.01,-9.19,0.00,335.9,112.0,116.2,224.0,,,0,,,,,,,0.000,0.000,0.0000,50.1
7.210,9.72,-9.19,-9.54,12.02,-9.19,0.00,336.0,111.7,116.2,223.3,,,0,,,,,,,0.000,0.000,0.0000,50.1
7.260,9.72,-9.19,-9.54,12.03,-9.19,0.00,336.1,111.3,116.2,222.6,,,0,,,,,,,0.000,0.000,0.0000,50.1
7.310,9.72,-9.19,-9.54,12.04,-9.19,0.00,336.2,110.9,116.2,221.9,,,0,,,,,,,0.000,0.000,0.0000,50.1
7.360,9.72,-9.19,-9.54,12.06,-9.19,0.00,336.3,110.6,116.2,221.2,,,0,,,,,,,0.000,0.000,0.0000,50.1
7.410,9.72,-9.19,-9.54,12.07,-9.19,0.00,336.3,110.2,116.2,220.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
7.460,9.72,-9.19,-9.54,12.08,-9.19,0.00,336.4,109.9,116.2,219.7,,,0,,,,,,,0.000,0.000,0.0000,50.1
7.510,9.72,-9.19,-9.54,12.09,-9.19,0.00,336.5,109.5,116.2,219.0,,,0,,,,,,,0.000,0.000,0.0000,50.1
7.560,9.72,-9.19,-9.54,12.11,-9.19,0.00,336.6,109.1,116.2,218.3,,,0,,,,,,,0.000,0.000,0.0000,50.0
7.610,9.72,-9.19,-9.54,12.12,-9.19,0.00,336.7,108.8,116.2,217.6,,,0,,,,,,,0.000,0.000,0.0000,50.1
7.660,9.72,-9.19,-9.54,12.13,-9.19,0.00,336.7,108.4,116.2,216.8,,,0,,,,,,,0.000,0.000,0.0000,50.1
7.710,9.72,-9.19,-9.54,12.14,-9.19,0.00,336.8,108.1,116.2,216.1,,,0,,,,,,,0.000,0.000,0.0000,50.1
